,date,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
29,2015-02-01,222.55167152575316,222.73667638483963,222.4158697764823,222.59099125364432,6.872375379086492,1535.7455933309652,222.58303117341117
30,2015-02-02,229.47530653266332,229.63208040201016,229.33103517587975,229.4801608040205,7.808204001899501,1797.4912967363298,229.48474526666303
31,2015-02-03,234.4255759162299,234.61034904013943,234.29494764397887,234.43854275741674,7.467362415794071,1753.2866705258837,234.46624837950245
32,2015-02-04,225.76338563170924,225.95958711808433,225.63905037159378,225.79044591246935,7.035783388554923,1589.361796916294,225.80696409192365
33,2015-02-05,221.00686206896506,221.22227586206913,220.8499741379308,220.99807758620656,6.942098407431044,1525.5814507127652,221.06111189599144
34,2015-02-06,222.0595330396474,222.26349779735685,221.94133920704817,222.10217621145347,4.272569340845813,951.5368721683143,222.1369116168191
35,2015-02-07,227.48045004500486,227.6255805580561,227.412286228623,227.52453645364574,3.7148320377767856,845.5181273508238,227.5341592185423
36,2015-02-08,224.72594619666035,224.87174397031535,224.64362708719827,224.75336734693863,4.590008382346938,1030.6202739837331,224.7749501908904
37,2015-02-09,220.97489102005196,221.11132519616348,220.8932693984303,220.98770706190007,5.096923920313872,1122.799108986883,221.01079160555324
38,2015-02-10,219.36884321223735,219.47772466539217,219.27674952198856,219.38679732313594,6.569452282877636,1443.6096168180918,219.38449308126187
39,2015-02-11,220.80750730994146,220.99356725146154,220.64224415204686,220.82831140350868,6.08311519504387,1342.1776287916518,220.8381527499929
40,2015-02-12,221.27345007451532,221.4115499254843,221.1692921013412,221.28950819672127,6.03778494656484,1338.8665051463668,221.29683302766776
41,2015-02-13,236.19662356321794,236.36456896551684,236.04198994252863,236.20975574712588,11.067841196824718,2613.839518982447,236.20336689943946
42,2015-02-14,250.7527351040922,250.93357501794657,250.57037329504715,250.75908111988502,11.624527315714298,2926.2114630471015,250.7536017534813
43,2015-02-15,244.25283754512614,244.44562454873622,244.048122743682,244.2371480144401,11.655933909617335,2833.7309145407094,244.24649161522714
44,2015-02-16,235.5721376811592,235.71697101449283,235.44318115941996,235.58592753623185,7.28336862229712,1718.340933644398,235.58087020752131
45,2015-02-17,241.06270818247583,241.2449529326566,240.8598696596668,241.07006517016637,13.434841161086181,3250.3987528212,241.05702492736387
46,2015-02-18,239.05387636363608,239.22690909090883,238.90145454545433,239.0627563636363,8.290320663672722,1971.271071085179,239.07366210133088
47,2015-02-19,239.9194530672573,240.05133037694026,239.7895713229862,239.92704360679994,7.31731351808573,1761.5419206742185,239.92467967137497
48,2015-02-20,245.2091443074695,245.34868745467702,245.06889050036318,245.21610587382182,7.573369546120384,1854.732162081841,245.2183948368241
49,2015-02-21,245.77183689024375,245.86494664634094,245.69370426829224,245.786996951219,4.676076502957309,1149.7275162788133,245.78227054471782
50,2015-02-22,240.276376811594,240.42236460717018,240.15274599542374,240.2745842868042,6.430561663539286,1535.1702324029484,240.29720671607956
51,2015-02-23,237.89246886446898,238.01617582417634,237.76106227106237,237.89936263736269,7.627367035032981,1815.4498826426313,237.89274472371346
52,2015-02-24,239.19812269031786,239.3009386548413,239.0838950480414,239.19515151515142,6.31633682043606,1511.068896082742,239.19510287427966
53,2015-02-25,238.12828193832624,238.2255726872249,238.04109397944237,238.13404552129256,6.488114446417032,1543.806034724579,238.1346958286051
54,2015-02-26,237.8607158509858,237.96895544192782,237.7402556610659,237.8715924032137,9.241695417852451,2240.5241856322364,237.85459913905032
55,2015-02-27,253.6439602555,253.7790347764367,253.4593328601846,253.63256210078052,11.546248506657214,2931.283587755272,253.6248009330878
56,2015-02-28,253.98567466266888,254.06973763118478,253.88235382308892,253.97980509745193,4.811183025524742,1221.473817993766,253.9809205046026
57,2015-03-01,253.8771246246249,253.9952477477476,253.7451351351349,253.8843843843843,8.836915706966966,2252.7172093026657,253.87648342024778
58,2015-03-02,267.2429934924079,267.38983369486635,267.0833116413592,267.2562039045557,14.19021054198845,3818.2886079144437,267.24939833702797
59,2015-03-03,278.04953736654807,278.221608540925,277.8555444839857,278.0587686832736,12.998195397039146,3624.0970568243897,278.04488625666187
60,2015-03-04,277.9681681034479,278.1484985632179,277.788979885058,277.97186063218356,9.513797753354888,2637.495550084686,277.96798441101254
61,2015-03-05,272.0653558327215,272.2616507703584,271.86639031548003,272.08112986060115,8.79790746052093,2396.788489231317,272.0733522767866
62,2015-03-06,272.9481065088756,273.0612056213013,272.82534763313595,272.95726331360913,6.905976600310661,1885.5931187932536,272.94830777434936
63,2015-03-07,275.15034241245144,275.2340466926069,275.07209338521443,275.15893385213997,4.729789972957201,1304.6669606897356,275.15492551923705
64,2015-03-08,275.413611336032,275.49874493927115,275.32357085020243,275.4233036437244,4.508323350089066,1242.2529749172465,275.41647391217873
65,2015-03-09,285.6945381818184,285.8431345454545,285.55430545454544,285.71728000000024,11.385883663556374,3280.9258646157396,285.7034332455416
66,2015-03-10,294.9488559322033,295.0995762711862,294.79912429378464,294.9558686440675,10.600317474569222,3131.307556923975,294.95439537698456
67,2015-03-11,295.06426820475787,295.18372746935796,294.93126892573895,295.0783705839937,6.865653193460715,2026.3115060701123,295.0686532004319
68,2015-03-12,295.1934331628931,295.2903214024834,295.0974287801315,295.20030679327965,6.430352103791104,1901.5868674720518,295.19794444854705
69,2015-03-13,289.4629462365589,289.60983512544755,289.3145949820788,289.4770179211465,9.22722974527598,2667.4584880665134,289.4617527128886
70,2015-03-14,285.3095360824743,285.4192857142857,285.2148748159064,285.33270250368173,4.48780692350516,1280.9352178854451,285.31999682051566
71,2015-03-15,287.45898705255104,287.54652703731836,287.3766717440971,287.4705940594054,4.422641906031981,1277.351858166487,287.4660668105558
72,2015-03-16,292.85419662509145,292.95132061628743,292.7342553191488,292.855289801908,5.954435896962593,1742.8385155769076,292.847320828056
73,2015-03-17,289.3115477084899,289.43870773854235,289.1797145003757,289.3252291510139,5.877437636513909,1695.7072665165829,289.3168528595566
74,2015-03-18,270.1768606321838,270.4190517241378,269.95088362068975,270.19427442528723,15.295037578778752,4057.392927815716,270.18753362298884
75,2015-03-19,261.4995911047344,261.70153515064555,261.3390530846484,261.53215925394534,9.663406482711618,2522.859037681774,261.53539015606157
76,2015-03-20,262.7572126220884,262.91101427498074,262.6363861758072,262.7877761081887,5.576022924139741,1465.7279508344436,262.7875506513296
77,2015-03-21,261.19190697674406,261.2951782945732,261.09599224806215,261.1981937984496,4.484115015147297,1170.5414586376187,261.2056295197288
78,2015-03-22,264.7786006289304,264.8894811320754,264.6897798742142,264.8061320754722,4.856727229819186,1292.4786459656927,264.79897974616404
79,2015-03-23,268.2644645550532,268.4243891402717,268.1089894419309,268.27337858220244,10.212519418612379,2731.214519273116,268.27367898880124
80,2015-03-24,253.69580717488842,253.88492526158413,253.53565769805704,253.71233931240636,13.6696668989163,3423.364696632959,253.7148024536325
81,2015-03-25,245.80934593023224,245.9657340116282,245.66604651162777,245.82231104651174,8.1670604968532,2002.314021748009,245.8204821154285
82,2015-03-26,250.27586080586076,250.40464468864428,250.15993406593347,250.29202197802158,8.592755257106218,2154.3613978064354,250.28549401435905
83,2015-03-27,248.9467129291455,249.03428049671277,248.8669539810086,248.95784514244005,5.607539452388612,1395.7869493286523,248.95138095859045
84,2015-03-28,252.5446811819597,252.61297822706092,252.46793157076215,252.54485225505493,5.031659304898924,1269.0897303839,252.5405904389735
85,2015-03-29,244.9649694189603,245.06769877675828,244.86446483180418,244.97181957186527,7.621902888577994,1859.8500374901002,244.96606717311866
86,2015-03-30,247.40897821187102,247.47952667167564,247.35023290758878,247.41924868519968,7.225281022599559,1789.8036031967558,247.41384523970692
87,2015-03-31,245.87445935868718,245.9404697986571,245.80619686800858,245.8781580909765,6.082312410059657,1493.0968968792454,245.875217058404
88,2015-04-01,245.29172992700694,245.37246715328462,245.21909489051114,245.30313868613126,7.183169957744526,1762.6807002820772,245.2968442492628
89,2015-04-02,250.58134453781506,250.65174178762365,250.5179602750195,250.5927501909857,6.453721373132156,1621.077030248812,250.58768765825053
90,2015-04-03,255.08424449506433,255.17050873196706,255.0063249810169,255.08963553530765,5.264410423128325,1343.196960629607,255.09320449791988
91,2015-04-04,253.575280259951,253.6287246141349,253.51640942323286,253.5815353371242,3.4567817437368036,876.3842209193325,253.57510285805841
92,2015-04-05,257.78348799999986,257.8377039999995,257.74330400000025,257.79675199999974,4.594780326847996,1189.4673263931336,257.79497997337575
93,2015-04-06,258.0828582494189,258.1751587916344,257.995724244772,258.0884585592568,6.031442114213786,1555.9676018494222,258.08651306425276
94,2015-04-07,255.543955792683,255.64140243902435,255.43407774390232,255.5441615853654,5.650068931112813,1444.4228411921233,255.54122752012225
95,2015-04-08,248.72262686567103,248.8510970149248,248.59917164179117,248.7340895522384,5.693460945410454,1410.6659052677421,248.7294995761417
96,2015-04-09,244.3448662704305,244.42179049034183,244.26565378900477,244.3534026745915,5.513805693075776,1347.4293379470212,244.3501817257729
97,2015-04-10,237.8352967032968,237.92487912087887,237.7570915750916,237.84897435897412,8.474954124293028,2009.9204538258462,237.8456430179189
98,2015-04-11,237.2096067415734,237.25396468699864,237.16871589085116,237.21326645264864,4.602151659149282,1092.8550091312234,237.21063111430988
99,2015-04-12,237.4690570719599,237.51056244830357,237.4338957816375,237.47698924731125,3.649772765831264,866.5558345874196,237.47470474818033
100,2015-04-13,231.42855061349675,231.50157975460144,231.34098159509193,231.42230828220872,9.327643583711657,2135.144319277772,231.42390952780636
101,2015-04-14,221.04248346803794,221.14335047759013,220.9334092578988,221.04578986039687,9.161767913041883,2023.3054921742864,221.04387111797257
102,2015-04-15,222.9280280649923,222.99725997045707,222.85442392909877,222.931248153618,6.158774954158052,1372.9483255940797,222.93096458658803
103,2015-04-16,228.2410620792823,228.30211667913255,228.17960359012739,228.24448017950658,6.044400394734484,1382.4546533276641,228.24854801865388
104,2015-04-17,224.08739033457152,224.14426765799195,224.0319702602224,224.0893680297394,5.138142394520445,1150.2527326137279,224.09334703632695
105,2015-04-18,223.47750425894415,223.49827938671282,223.45972742759847,223.481379897786,3.3179068800425937,740.8908583333011,223.48195302338223
106,2015-04-19,224.69178861788657,224.71435772357708,224.6755365853663,224.69585365853683,4.182316797243902,939.568931896734,224.69677120793503
107,2015-04-20,225.38406727828757,225.43616972477056,225.34266819571863,225.38957186544312,6.026413963310405,1358.760025302857,225.39173610726294
108,2015-04-21,228.881812596007,228.95926267281197,228.8018279569903,228.88387864823446,7.399818673156686,1700.988114068656,228.8834862157531
109,2015-04-22,235.84671744097446,235.9010053313018,235.79274942878914,235.8503122619954,5.008424970441738,1181.4220492215068,235.85215911793534
110,2015-04-23,234.98364122137423,235.03198473282436,234.9264427480922,234.98252671755765,5.509671064549622,1294.235923401994,234.98396591103094
111,2015-04-24,232.00762699014373,232.06843062926495,231.9472630780893,232.0081804397274,4.90758964774071,1138.8583059561088,232.01058387363912
112,2015-04-25,228.05053083528455,228.10220921155366,228.00349726775877,228.05153005464436,4.788899546284155,1082.3640450005253,228.05548045889896
113,2015-04-26,219.73144513137544,219.857125193199,219.64568006182353,219.757890262751,6.502387549528594,1428.0925747659026,219.7520426892888
114,2015-04-27,223.4671976401181,223.61916666666676,223.32387168141608,223.48112831858418,8.64635128063422,1935.4773293502938,223.48065875691
115,2015-04-28,225.02686098654686,225.1050523168906,224.93852017937206,225.02490284005933,5.022828813572501,1129.1220095227516,225.02738374783985
116,2015-04-29,225.06680063041813,225.13758865248266,224.99275019700593,225.06864460204935,5.537021695043342,1246.8693889796043,225.07117234084313
117,2015-04-30,233.96091385767753,234.06882397003716,233.85944569288318,233.970509363295,8.572524944891383,2008.4771070324384,233.97239033530312
118,2015-05-01,235.36249255952384,235.4389955357144,235.2901562500002,235.36505208333352,7.677064400572933,1805.3239738543718,235.36339385876454
119,2015-05-02,235.6227132412672,235.6521039805033,235.5976848090985,235.6276441917141,4.35477874669374,1027.4005636852332,235.6255578829976
120,2015-05-03,240.56152701644515,240.598324197338,240.52693813625677,240.56657008613948,4.927785578598272,1185.9851697510587,240.56296595808945
121,2015-05-04,240.3692563291145,240.42041139240564,240.31965189873486,240.3695253164564,7.117170175981008,1710.0087506820328,240.36962667466005
122,2015-05-05,235.425015313936,235.48352220520664,235.36633996937195,235.424732006125,6.65943114972435,1567.4202022297193,235.4266413842647
123,2015-05-06,233.8865275590553,233.93318110236285,233.83694488188988,233.8846535433075,6.570572600078745,1532.4889991541384,233.88565523256685
124,2015-05-07,234.00140746500742,234.05927682737146,233.94485225505449,234.0094012441675,6.139869505069984,1440.8108174588797,234.00348021881805
125,2015-05-08,241.92876386687823,241.97492868462788,241.88962757527736,241.93840729001587,6.832871687670371,1663.8753661897201,241.93414712057833
126,2015-05-09,242.92858064516156,242.9753467741934,242.88504032258126,242.9307822580645,4.756992519911296,1156.5009662851567,242.93249784979886
127,2015-05-10,242.03431587837892,242.06483108108142,242.00470439189215,242.03537162162178,3.3908889767398716,820.1457819271934,242.03724156523668
128,2015-05-11,242.35486354775855,242.3935575048732,242.32222222222256,242.35867446393786,6.203809133723204,1504.7421385130974,242.35917913176414
129,2015-05-12,242.24879785604912,242.29660030627923,242.20271056661585,242.25093415007694,4.937282338981623,1196.1280394668888,242.25387634142402
130,2015-05-13,241.55385654008438,241.62319831223593,241.4912658227852,241.5537299578063,8.621059284666662,2077.3430623649656,241.55783025411785
131,2015-05-14,237.40489999999946,237.47241538461495,237.34083076923028,237.4090153846151,7.388970494607698,1755.5333013722695,237.40924340673865
132,2015-05-15,237.86722695584837,237.90731990704873,237.83138652207606,237.8728659953526,7.2876826665065835,1733.1890790863374,237.87160798735124
133,2015-05-16,237.27517835178463,237.28806888068996,237.26392373923827,237.27597785977954,2.2935009834194315,544.425585661137,237.2764930243552
134,2015-05-17,237.36738362760812,237.39700642054572,237.340617977528,237.3697271268057,4.51855020931782,1072.7087192744302,237.37116711624398
135,2015-05-18,235.95855151045652,235.99864446165705,235.91623547637494,235.962153369481,5.53244674473275,1303.855488556112,235.9604031213867
136,2015-05-19,233.27901310717013,233.31791827293745,233.23562066306866,233.28033153430997,5.576551247748669,1300.3620170799154,233.28243777533507
137,2015-05-20,234.1287089381207,234.16824293353642,234.08773109243668,234.13365928189415,5.079977784820467,1189.4307868235235,234.1360576650647
138,2015-05-21,235.8418644067794,235.87421417565463,235.8076656394455,235.84276579352832,4.738353750778108,1117.141971325402,235.84490324848224
139,2015-05-22,238.31887323943658,238.36907668231638,238.26381064162834,238.3212050078253,6.253758511768395,1495.7058850675908,238.31897625431944
140,2015-05-23,239.74972125435482,239.78391114982588,239.70843205574843,239.74683797909398,2.955769264608011,708.2815230521546,239.74952726665495
141,2015-05-24,240.4549907749078,240.49181734317347,240.41327490774896,240.45620848708472,3.153137012380077,758.7489799569402,240.45424507141118
142,2015-05-25,238.20452100840416,238.2413781512614,238.16517647058862,238.20389915966447,3.4890872961344557,830.3149720292981,238.20553718039505
143,2015-05-26,237.538050513023,237.57771902130992,237.49430149960563,237.53801104972365,5.172497872683502,1228.5171154632858,237.53894315357536
144,2015-05-27,237.63461780929862,237.66907801418404,237.6008668242714,237.6413238770684,4.959379809235619,1178.054559377851,237.6389795048545
145,2015-05-28,237.30777355623098,237.3379635258358,237.27550151975643,237.30603343465032,4.770786314642855,1132.0135937272764,237.30865040431598
146,2015-05-29,236.67764532744638,236.71281089035972,236.63737306843302,236.6784694628401,4.471319415099338,1058.11559834226,236.68050516097867
147,2015-05-30,233.53934426229637,233.57856362217137,233.49481654957182,233.53786885246012,4.849001577306789,1132.0507319708377,233.53951290878257
148,2015-05-31,231.99798895899036,232.0424763406939,231.95276813880122,231.99723974763407,5.198978621561518,1204.1212565991075,231.99740410423496
149,2015-06-01,226.17586029411788,226.26026470588266,226.08928676470626,226.1638897058831,7.697806391580877,1733.6797140477086,226.1731202158824
150,2015-06-02,225.0323273273271,225.09433933933883,224.9718168168171,225.03595345345323,6.620882536096101,1491.1223353607656,225.03578600837824
151,2015-06-03,225.8556704119851,225.90910861423228,225.8041872659178,225.8558426966295,4.670890953333328,1055.2536384512189,225.86041073961778
152,2015-06-04,225.08903875969008,225.11982170542692,225.05892248061994,225.08669767441867,4.644578609620151,1045.061892918603,225.09013243025592
153,2015-06-05,224.92459567654146,224.95542033626944,224.8928983186555,224.9248678943159,5.130209826853478,1154.71339273201,224.92422415879125
154,2015-06-06,225.10397756686805,225.12305435720427,225.0876876617779,225.10477135461636,3.0547185866350377,687.6251289181655,225.1056528819585
155,2015-06-07,224.33850990525397,224.35549526270458,224.32186907838056,224.3378897502154,3.1623273224806216,709.0446818922732,224.33919291562452
156,2015-06-08,227.3186228481999,227.35323943661916,227.28646322378674,227.3211893583722,5.750114256322377,1309.7254328085326,227.32054012828544
157,2015-06-09,230.02731578947427,230.05774436090255,230.0002255639105,230.02698496240652,4.543575772203008,1046.054349115465,230.03043638313542
158,2015-06-10,229.08262084592164,229.10586858006081,229.05950906344435,229.08265105740202,4.581240141261331,1049.2600198904252,229.08339062106506
159,2015-06-11,229.77234976887604,229.78932203389905,229.75452234206574,229.77214175654908,4.703534956047765,1080.5165325811427,229.77161976057067
160,2015-06-12,230.07319678714845,230.09558232931712,230.051236947791,230.07445783132536,4.364353211236944,1004.3978541570764,230.07420572294745
161,2015-06-13,231.57627059843855,231.5979618386816,231.55585429314817,231.58090199479605,3.5885552841283612,832.5993753518295,231.5773423425149
162,2015-06-14,234.1558220720717,234.17602477477422,234.13926801801776,234.15970720720665,2.519823235934684,590.2250118998285,234.15890804596788
163,2015-06-15,236.2149055177625,236.25640967498126,236.1763945578229,236.21768707482985,4.925721598858652,1165.6653300395383,236.21897769031773
164,2015-06-16,244.38405270655264,244.4924002849004,244.29602564102572,244.40066951566976,7.858743759480047,1935.003787325236,244.39951398965815
165,2015-06-17,251.69108997805424,251.80945135332826,251.5898244330653,251.70234089246503,7.216209708002927,1817.5686980508701,251.70363128977343
166,2015-06-18,249.28061863173238,249.33454876273703,249.22378457059656,249.27709606986946,5.438129091368267,1356.8558437861545,249.28257159150675
167,2015-06-19,247.6728582259289,247.71943138741497,247.62739954511008,247.66965125094788,4.47709158630023,1108.357705133371,247.67360987532982
168,2015-06-20,244.15955334987618,244.2011414392059,244.1231017369731,244.16241521918954,3.567236558941277,871.4468775372292,244.16352121131501
169,2015-06-21,244.46577910958902,244.48981164383565,244.43639554794532,244.46178082191764,3.2497420412157516,794.064550306465,244.4633764259675
170,2015-06-22,246.66911602209927,246.71637726913977,246.62529597474307,246.67400157853172,4.429692049944754,1093.3322683001725,246.67499341189415
171,2015-06-23,244.70286503551685,244.7402762430941,244.65636937647983,244.6984530386739,4.165673762896612,1019.1930142568087,244.69887204574596
172,2015-06-24,241.91000787401595,241.94034645669342,241.87334645669316,241.9065196850398,4.1694608646062985,1007.339493973778,241.9074803336541
173,2015-06-25,242.16984251968546,242.20074803149666,242.13567716535474,242.1697322834653,4.716200703047247,1142.402859706479,242.17008481549647
174,2015-06-26,242.07191823899356,242.09687106918236,242.03925314465394,242.06798742138355,4.826792304158808,1167.6387400972142,242.06848414876552
175,2015-06-27,247.43314076484987,247.47835638730697,247.39939788445895,247.44419039869783,4.361909799519932,1082.8314445344927,247.441679047559
176,2015-06-28,249.8413583333331,249.88777499999992,249.79900833333298,249.84879999999995,3.912341173174999,977.6055789756649,249.84785254310768
177,2015-06-29,254.82711177794457,254.9116654163539,254.7632633158293,254.83903225806455,8.563433753360849,2187.3402095171327,254.8428563060617
178,2015-06-30,263.99471628592505,264.0812969786291,263.91184229919014,264.00022844510005,8.29347643064849,2189.84765476198,264.0017654554458
179,2015-07-01,258.9481606606601,259.019917417417,258.87189189189155,258.94743993993967,6.159722238753751,1595.7266908221627,258.9470575515313
180,2015-07-02,256.32193721973147,256.3867623318389,256.257748878924,256.32423318385673,4.971267958170402,1274.3695699970576,256.32545985040366
181,2015-07-03,255.39817535545043,255.4529067930493,255.3549210110585,255.4072195892578,3.7924333328120072,968.8808094496511,255.40611272810466
182,2015-07-04,258.07130750605376,258.1053349475385,258.04180790960487,258.0739709443102,3.314178302235676,855.9208245374786,258.0749337811948
183,2015-07-05,265.8086980392163,265.89519215686306,265.7357725490198,265.8228705882355,7.176166264611756,1925.590756784256,265.8185868762431
184,2015-07-06,272.7175149700593,272.83465568862215,272.61978293413154,272.73305389221514,7.47967748345061,2043.8776540215533,272.7328042451344
185,2015-07-07,267.592904656319,267.6627272727269,267.5176274944567,267.5898965262379,4.9392529299187,1321.1749995562136,267.59146738519587
186,2015-07-08,269.51860778443097,269.60811377245483,269.4366167664666,269.53085329341303,6.228485942245516,1681.7138367502503,269.5272122164892
187,2015-07-09,270.48773028739885,270.56529108327175,270.41499631540125,270.4956595431093,4.726413956359617,1278.3557500693869,270.49460001260104
188,2015-07-10,284.0399643366621,284.2083666191155,283.89611982881644,284.0602211126964,11.504741347211148,3292.47577906157,284.0547642089874
189,2015-07-11,294.11117907148156,294.2087030213703,294.0173102431834,294.119970523213,7.495031084966839,2214.8496511534154,294.11843284674245
190,2015-07-12,307.8045494830134,307.9367799113739,307.6746528803549,307.81598966026615,8.483654418094526,2619.2500724642555,307.81149327006636
191,2015-07-13,292.18309090909054,292.3613163636363,292.00875636363645,292.187781818182,9.343578160952728,2718.8712407503963,292.1863171640508
192,2015-07-14,291.0262081784386,291.09776208178477,290.9456431226766,291.01853531598545,4.91123675304832,1430.4276426900678,291.0226708424607
193,2015-07-15,290.8403709311137,290.9308629825892,290.7516124148379,290.83785011355104,6.1238637940575344,1778.0153776849131,290.84337572696444
194,2015-07-16,280.7637372262775,280.83311678832126,280.68483211678836,280.7577956204376,5.986251139270081,1674.4937358590778,280.7591806812481
195,2015-07-17,278.0639632352945,278.14343382352945,277.98702205882415,278.06665441176466,4.969789360235291,1383.4372629172753,278.0700840782352
196,2015-07-18,278.58752150117243,278.6510476935103,278.5354652071929,278.60089132134453,3.165456278358093,882.0378532547852,278.5980571949018
197,2015-07-19,276.32345998383215,276.3587631366216,276.2869603880363,276.3253678253849,3.2105790697817316,886.3625947936029,276.3234988690306
198,2015-07-20,278.48210440456734,278.52612561174544,278.4433034257748,278.4880587275693,4.532014786321365,1262.498371114038,278.4873121207586
199,2015-07-21,279.06910138248907,279.10040706605236,279.03403993855585,279.0674884792625,3.585813905529957,1000.3807162068889,279.07019685579115
200,2015-07-22,277.26342516753533,277.29609084139975,277.2317795979152,277.2640655249441,3.611762604214449,1001.5491388962291,277.2664680474685
201,2015-07-23,277.3533430232546,277.3845639534869,277.3203633720923,277.35026162790615,3.710091473662794,1028.7239453524692,277.35343657630744
202,2015-07-24,285.4493363161822,285.4909395973147,285.4164578672634,285.457225950783,5.625879653624162,1609.474945199106,285.45433369312434
203,2015-07-25,289.38249793217534,289.40456575682384,289.3598097601325,289.38305210918134,2.92724632006617,847.3521903856541,289.38310005494645
204,2015-07-26,292.1954049719326,292.2252526062549,292.16368083400164,292.19440256615866,3.36694225930232,985.2218307791522,292.1942664945311
205,2015-07-27,292.25189000774577,292.2987374128575,292.1988845855924,292.250914020139,5.348135166700225,1565.7564564043607,292.24910365389593
206,2015-07-28,295.81206744868047,295.86519061583607,295.75653225806457,295.8117961876836,3.960887514611444,1171.655984001086,295.8118218808293
207,2015-07-29,291.01725384615463,291.0428692307702,290.98058461538506,291.0082230769237,3.88958105417692,1132.341233513019,291.01119159301555
208,2015-07-30,288.5213767019659,288.5454084720114,288.49488653555176,288.5202042360054,3.848077549508317,1110.2959437680618,288.5208499603624
209,2015-07-31,284.97231060606066,285.0157045454544,284.9248484848483,284.9703636363633,4.269945351590907,1217.7212984193027,284.9694207836519
210,2015-08-01,280.5947903225804,280.64199193548376,280.5513548387093,280.5962580645159,3.057040062943549,857.9366779624439,280.59875629578966
211,2015-08-02,280.9910696517407,281.0218573797679,280.9589220563844,280.987951907131,3.007458748283582,845.1587954025397,280.99124730619377
212,2015-08-03,283.31421677215195,283.3527689873415,283.28105221519036,283.31898734177247,4.239960346400326,1201.4994577480318,283.316921764533
213,2015-08-04,284.96494456762787,284.9932889874359,284.9375757575768,284.9678640059136,3.9282298232889876,1120.2181425858828,284.96654595958665
214,2015-08-05,283.07063629222307,283.10230164964645,283.0381618224666,283.07083267871167,4.3360021559937145,1227.1579847760229,283.0714825331577
215,2015-08-06,279.8390117647066,279.8699215686286,279.8084549019615,279.84047058823666,4.09826889967843,1146.3961860489856,279.8408345945567
